,time,x,y,z,altitude,inclination
0,735600,6942.655665,0.0,0.0,574.9999524991254,45.00000000000001
0,735300,6942.655665,0.0,0.0,575.0000751928601,45.0
0,735000,6942.655665,0.0,0.0,575.0001817599987,45.00000000000001
0,734700,6942.655665,0.0,0.0,575.000297836632,45.0
0,734400,6942.655665,0.0,0.0,575.0004193780806,45.0
0,734100,6942.655665,0.0,0.0,575.0005416744198,45.00000000000001
0,733800,6942.655665,0.0,0.0,575.0006517184256,45.00000000000001
0,733500,6942.655665,0.0,0.0,575.0007687169664,45.00000000000001
0,733200,6942.655665,0.0,0.0,575.0008950182073,45.0
0,732900,6942.655665,0.0,0.0,575.0010136100036,45.00000000000001
0,732600,6942.655665,0.0,0.0,575.0011242758901,45.0
0,732300,6942.655665,0.0,0.0,575.0012472227199,45.0
0,732000,6942.655665,0.0,0.0,575.0013518757805,45.00000000000001
0,731700,6942.655665,0.0,0.0,575.0014634833697,45.0
0,731400,6942.655665,0.0,0.0,575.0015824574239,45.0
0,731100,6942.655665,0.0,0.0,575.001701569995,45.0
0,730800,6942.655665,0.0,0.0,575.0018216947574,45.0
0,730500,6942.655665,0.0,0.0,575.001936798747,45.0
0,730200,6942.655665,0.0,0.0,575.0020459425969,45.00000000000001
0,729900,6942.655665,0.0,0.0,575.0021566018304,45.0
0,729600,6942.655665,0.0,0.0,575.0022801479345,45.00000000000001
0,729300,6942.655665,0.0,0.0,575.0023845479554,45.0
0,729000,6942.655665,0.0,0.0,575.0025048084244,45.00000000000001
0,728700,6942.655665,0.0,0.0,575.0026124539918,45.0
0,728400,6942.655665,0.0,0.0,575.0027168208699,45.00000000000001
0,728100,6942.655665,0.0,0.0,575.0028312824124,45.00000000000001
0,727800,6942.655665,0.0,0.0,575.0029439804075,45.0
0,727500,6942.655665,0.0,0.0,575.0030644176913,45.00000000000001
0,727200,6942.655665,0.0,0.0,575.003177061526,45.00000000000001
0,726900,6942.655665,0.0,0.0,575.0032990141726,45.0
0,726600,6942.655665,0.0,0.0,575.0034197208715,45.00000000000001
0,726300,6942.655665,0.0,0.0,575.0035264045773,45.0
0,726000,6942.655665,0.0,0.0,575.0036488557444,45.0
0,725700,6942.655665,0.0,0.0,575.0037727316285,45.00000000000001
0,725400,6942.655665,0.0,0.0,575.0038903496597,45.0
0,725100,6942.655665,0.0,0.0,575.0039943664569,45.00000000000001
0,724800,6942.655665,0.0,0.0,575.0041094801973,45.0
0,724500,6942.655665,0.0,0.0,575.0042275931255,45.0
0,724200,6942.655665,0.0,0.0,575.0043541573486,45.00000000000001
0,723900,6942.655665,0.0,0.0,575.0044612941374,45.0
0,723600,6942.655665,0.0,0.0,575.0045811055697,45.00000000000001
0,723300,6942.655665,0.0,0.0,575.0046859784943,45.0
0,723000,6942.655665,0.0,0.0,575.004793637193,45.0
0,722700,6942.655665,0.0,0.0,575.0049151219246,45.0
0,722400,6942.655665,0.0,0.0,575.0050231246169,45.0
0,722100,6942.655665,0.0,0.0,575.0051337536424,45.00000000000001
0,721800,6942.655665,0.0,0.0,575.0052573196244,45.00000000000001
0,721500,6942.655665,0.0,0.0,575.0053624846587,45.0
0,721200,6942.655665,0.0,0.0,575.0054872895225,45.0
0,720900,6942.655665,0.0,0.0,575.0056125768779,45.00000000000001
0,720600,6942.655665,0.0,0.0,575.0057198806035,45.0
0,720300,6942.655665,0.0,0.0,575.0058404023921,45.00000000000001
0,720000,6942.655665,0.0,0.0,575.0059648465804,45.00000000000001
0,719700,6942.655665,0.0,0.0,575.0060804133518,45.00000000000001
0,719400,6942.655665,0.0,0.0,575.0061948768862,45.0
0,719100,6942.655665,0.0,0.0,575.006308634087,45.0
0,718800,6942.655665,0.0,0.0,575.0064221956209,45.0
0,718500,6942.655665,0.0,0.0,575.0065446323042,45.00000000000001
0,718200,6942.655665,0.0,0.0,575.0066642342108,45.0
0,717900,6942.655665,0.0,0.0,575.0067746735667,45.00000000000001
0,717600,6942.655665,0.0,0.0,574.9999952980634,45.0
0,717300,6942.655665,0.0,0.0,575.000103171451,45.00000000000001
0,717000,6942.655665,0.0,0.0,575.0002250187617,45.00000000000001
0,716700,6942.655665,0.0,0.0,575.0003358513968,45.00000000000001
0,716400,6942.655665,0.0,0.0,575.000442439703,45.00000000000001
0,716100,6942.655665,0.0,0.0,575.0005616794488,45.0
0,715800,6942.655665,0.0,0.0,575.0006752496838,45.0
0,715500,6942.655665,0.0,0.0,575.000790132327,45.00000000000001
0,715200,6942.655665,0.0,0.0,575.0009145777394,45.0
0,714900,6942.655665,0.0,0.0,575.0010394791761,45.0
0,714600,6942.655665,0.0,0.0,575.0011596005452,45.00000000000001
0,714300,6942.655665,0.0,0.0,575.0012648637221,45.0
0,714000,6942.655665,0.0,0.0,575.0013782369579,45.00000000000001
0,713700,6942.655665,0.0,0.0,575.0014839379282,45.00000000000001
0,713400,6942.655665,0.0,0.0,575.0016057607736,45.00000000000001
0,713100,6942.655665,0.0,0.0,575.0017216575698,45.00000000000001
0,712800,6942.655665,0.0,0.0,575.0018266509041,45.00000000000001
0,712500,6942.655665,0.0,0.0,575.0019366940869,45.00000000000001
0,712200,6942.655665,0.0,0.0,575.0020459953848,45.0
0,711900,6942.655665,0.0,0.0,575.0021517882979,45.00000000000001
0,711600,6942.655665,0.0,0.0,575.0022722458216,45.0
0,711300,6942.655665,0.0,0.0,575.002382641469,45.00000000000001
0,711000,6942.655665,0.0,0.0,575.0024961050749,45.0
0,710700,6942.655665,0.0,0.0,575.0026204850328,45.00000000000001
0,710400,6942.655665,0.0,0.0,575.0027331250958,45.0
0,710100,6942.655665,0.0,0.0,575.0028537974249,45.0
0,709800,6942.655665,0.0,0.0,575.0029593764011,45.0
0,709500,6942.655665,0.0,0.0,575.0030850813046,45.0
0,709200,6942.655665,0.0,0.0,575.0032061812535,45.0
0,708900,6942.655665,0.0,0.0,575.0033193439276,45.00000000000001
0,708600,6942.655665,0.0,0.0,575.0034249093987,45.0
0,708300,6942.655665,0.0,0.0,575.003542276203,45.0
0,708000,6942.655665,0.0,0.0,575.0036577177825,45.0
0,707700,6942.655665,0.0,0.0,575.0037619612849,45.0
0,707400,6942.655665,0.0,0.0,575.0038677273842,45.0
0,707100,6942.655665,0.0,0.0,575.0039755226308,45.0
0,706800,6942.655665,0.0,0.0,575.0040977666376,45.0
0,706500,6942.655665,0.0,0.0,575.0042025217081,45.00000000000001
0,706200,6942.655665,0.0,0.0,575.0043095978626,45.0
0,705900,6942.655665,0.0,0.0,575.004435208255,45.0
0,705600,6942.655665,0.0,0.0,575.0045398689626,45.00000000000001
0,705300,6942.655665,0.0,0.0,575.0046634879009,45.00000000000001
0,705000,6942.655665,0.0,0.0,575.00477022633,45.00000000000001
0,704700,6942.655665,0.0,0.0,575.0048950787395,45.00000000000001
0,704400,6942.655665,0.0,0.0,575.0050076671514,45.0
0,704100,6942.655665,0.0,0.0,575.0051215831727,45.0
0,703800,6942.655665,0.0,0.0,575.0052259084396,45.00000000000001
0,703500,6942.655665,0.0,0.0,575.0053460148629,45.0
0,703200,6942.655665,0.0,0.0,575.0054590965256,45.00000000000001
0,702900,6942.655665,0.0,0.0,575.0055667305396,45.00000000000001
0,702600,6942.655665,0.0,0.0,575.0056728758846,45.0
0,702300,6942.655665,0.0,0.0,575.0057846097125,45.0
0,702000,6942.655665,0.0,0.0,575.0059075385561,45.00000000000001
0,701700,6942.655665,0.0,0.0,575.0060230880481,45.00000000000001
0,701400,6942.655665,0.0,0.0,575.0061278543526,45.00000000000001
0,701100,6942.655665,0.0,0.0,575.00624009269,45.0
0,700800,6942.655665,0.0,0.0,575.0063587685963,45.0
0,700500,6942.655665,0.0,0.0,575.0064826643502,45.0
0,700200,6942.655665,0.0,0.0,575.0065973454166,45.00000000000001
0,699900,6942.655665,0.0,0.0,575.0067169016575,45.0
0,699600,6942.655665,0.0,0.0,574.9999443497945,45.00000000000001
0,699300,6942.655665,0.0,0.0,575.0000604893212,45.0
0,699000,6942.655665,0.0,0.0,575.0001707562569,45.0
0,698700,6942.655665,0.0,0.0,575.0002790267945,45.00000000000001
0,698400,6942.655665,0.0,0.0,575.0004060240572,45.00000000000001
0,698100,6942.655665,0.0,0.0,575.0005211316338,45.00000000000001
0,697800,6942.655665,0.0,0.0,575.0006315108485,45.00000000000001
0,697500,6942.655665,0.0,0.0,575.0007522875467,45.0
0,697200,6942.655665,0.0,0.0,575.0008690541172,45.00000000000001
0,696900,6942.655665,0.0,0.0,575.0009911176949,45.00000000000001
0,696600,6942.655665,0.0,0.0,575.0010985503395,45.0
0,696300,6942.655665,0.0,0.0,575.0012152801855,45.0
0,696000,6942.655665,0.0,0.0,575.0013320093176,45.0
0,695700,6942.655665,0.0,0.0,575.0014366234082,45.0
0,695400,6942.655665,0.0,0.0,575.0015508150409,45.0
0,695100,6942.655665,0.0,0.0,575.0016772820936,45.0
0,694800,6942.655665,0.0,0.0,575.001794642435,45.0
0,694500,6942.655665,0.0,0.0,575.0018999685062,45.0
0,694200,6942.655665,0.0,0.0,575.0020185959474,45.0
0,693900,6942.655665,0.0,0.0,575.0021409677165,45.0
0,693600,6942.655665,0.0,0.0,575.0022546138471,45.0
0,693300,6942.655665,0.0,0.0,575.0023810980347,45.00000000000001
0,693000,6942.655665,0.0,0.0,575.0025027891315,45.00000000000001
0,692700,6942.655665,0.0,0.0,575.0026143046889,45.00000000000001
0,692400,6942.655665,0.0,0.0,575.0027330035227,45.0
0,692100,6942.655665,0.0,0.0,575.002846562873,45.0
0,691800,6942.655665,0.0,0.0,575.0029598943684,45.00000000000001
0,691500,6942.655665,0.0,0.0,575.0030691861248,45.0
0,691200,6942.655665,0.0,0.0,575.0031839793937,45.00000000000001
0,690900,6942.655665,0.0,0.0,575.0032883773283,45.0
0,690600,6942.655665,0.0,0.0,575.0033996641132,45.00000000000001
0,690300,6942.655665,0.0,0.0,575.0035253378119,45.0
0,690000,6942.655665,0.0,0.0,575.0036478482089,45.0
0,689700,6942.655665,0.0,0.0,575.0037576628702,45.0
0,689400,6942.655665,0.0,0.0,575.0038819271977,45.0
0,689100,6942.655665,0.0,0.0,575.004000096339,45.00000000000001
0,688800,6942.655665,0.0,0.0,575.0041267171127,45.00000000000001
0,688500,6942.655665,0.0,0.0,575.0042452771395,45.00000000000001
0,688200,6942.655665,0.0,0.0,575.0043705187827,45.0
0,687900,6942.655665,0.0,0.0,575.0044881866579,45.0
0,687600,6942.655665,0.0,0.0,575.00460557931,45.00000000000001
0,687300,6942.655665,0.0,0.0,575.0047278365146,45.00000000000001
0,687000,6942.655665,0.0,0.0,575.0048422196141,45.00000000000001
0,686700,6942.655665,0.0,0.0,575.0049615466978,45.00000000000001
0,686400,6942.655665,0.0,0.0,575.0050860583888,45.0
0,686100,6942.655665,0.0,0.0,575.0052018819706,45.00000000000001
0,685800,6942.655665,0.0,0.0,575.0053243203929,45.00000000000001
0,685500,6942.655665,0.0,0.0,575.0054365488586,45.0
0,685200,6942.655665,0.0,0.0,575.0055507494953,45.00000000000001
0,684900,6942.655665,0.0,0.0,575.0056571695195,45.00000000000001
0,684600,6942.655665,0.0,0.0,575.0057724418557,45.0
0,684300,6942.655665,0.0,0.0,575.0058974587273,45.0
0,684000,6942.655665,0.0,0.0,575.0060101488461,45.0
0,683700,6942.655665,0.0,0.0,575.0061290101357,45.00000000000001
0,683400,6942.655665,0.0,0.0,575.0062497149338,45.0
0,683100,6942.655665,0.0,0.0,575.0063642861433,45.00000000000001
0,682800,6942.655665,0.0,0.0,575.0064791689265,45.0
0,682500,6942.655665,0.0,0.0,575.0066032544091,45.0
0,682200,6942.655665,0.0,0.0,575.0067118514226,45.0
0,681900,6942.655665,0.0,0.0,574.9999316153217,45.0
0,681600,6942.655665,0.0,0.0,575.0000527167231,45.0
0,681300,6942.655665,0.0,0.0,575.0001573295895,45.0
0,681000,6942.655665,0.0,0.0,575.0002652683106,45.00000000000001
0,680700,6942.655665,0.0,0.0,575.0003758840094,45.0
0,680400,6942.655665,0.0,0.0,575.0004856363694,45.0
0,680100,6942.655665,0.0,0.0,575.0005983792971,45.0
0,679800,6942.655665,0.0,0.0,575.0007171758571,45.0
0,679500,6942.655665,0.0,0.0,575.000839687772,45.0
0,679200,6942.655665,0.0,0.0,575.0009651992314,45.0
0,678900,6942.655665,0.0,0.0,575.0010880157533,45.0
0,678600,6942.655665,0.0,0.0,575.0012061027728,45.00000000000001
0,678300,6942.655665,0.0,0.0,575.0013151411476,45.00000000000001
0,678000,6942.655665,0.0,0.0,575.0014204668996,45.00000000000001
0,677700,6942.655665,0.0,0.0,575.0015280109046,45.00000000000001
0,677400,6942.655665,0.0,0.0,575.0016498807454,45.0
0,677100,6942.655665,0.0,0.0,575.0017745662717,45.0
0,676800,6942.655665,0.0,0.0,575.0018946102682,45.0
0,676500,6942.655665,0.0,0.0,575.0020092984087,45.0
0,676200,6942.655665,0.0,0.0,575.0021239420121,45.0
0,675900,6942.655665,0.0,0.0,575.0022390677368,45.0
0,675600,6942.655665,0.0,0.0,575.0023489523301,45.0
0,675300,6942.655665,0.0,0.0,575.002464932466,45.0
0,675000,6942.655665,0.0,0.0,575.0025772162226,45.00000000000001
0,674700,6942.655665,0.0,0.0,575.002684914135,45.0
0,674400,6942.655665,0.0,0.0,575.002798023359,45.00000000000001
0,674100,6942.655665,0.0,0.0,575.002920627423,45.0
0,673800,6942.655665,0.0,0.0,575.0030338859397,45.0
0,673500,6942.655665,0.0,0.0,575.0031431096422,45.00000000000001
0,673200,6942.655665,0.0,0.0,575.0032693809417,45.0
0,672900,6942.655665,0.0,0.0,575.0033920567312,45.0
0,672600,6942.655665,0.0,0.0,575.0035182715328,45.00000000000001
0,672300,6942.655665,0.0,0.0,575.003629125481,45.00000000000001
0,672000,6942.655665,0.0,0.0,575.0037535340825,45.00000000000001
0,671700,6942.655665,0.0,0.0,575.0038762793574,45.0
0,671400,6942.655665,0.0,0.0,575.0039829514544,45.00000000000001
0,671100,6942.655665,0.0,0.0,575.004088569297,45.00000000000001
0,670800,6942.655665,0.0,0.0,575.0041963163994,45.0
0,670500,6942.655665,0.0,0.0,575.0043206637147,45.00000000000001
0,670200,6942.655665,0.0,0.0,575.0044392209111,45.0
0,669900,6942.655665,0.0,0.0,575.0045486341296,45.00000000000001
0,669600,6942.655665,0.0,0.0,575.0046740527941,45.0
0,669300,6942.655665,0.0,0.0,575.0047851201407,45.0
0,669000,6942.655665,0.0,0.0,575.0048945786375,45.0
0,668700,6942.655665,0.0,0.0,575.0050108189453,45.0
0,668400,6942.655665,0.0,0.0,575.0051227940367,45.00000000000001
0,668100,6942.655665,0.0,0.0,575.0052298124219,45.0
0,667800,6942.655665,0.0,0.0,575.005341412435,45.00000000000001
0,667500,6942.655665,0.0,0.0,575.0054555639581,45.0
0,667200,6942.655665,0.0,0.0,575.0055690249101,45.00000000000001
0,666900,6942.655665,0.0,0.0,575.0056955615664,45.0
0,666600,6942.655665,0.0,0.0,575.005810489577,45.0
0,666300,6942.655665,0.0,0.0,575.0059202358143,45.0
0,666000,6942.655665,0.0,0.0,575.006025588953,45.00000000000001
0,665700,6942.655665,0.0,0.0,575.0061375444147,45.00000000000001
0,665400,6942.655665,0.0,0.0,575.0062589393883,45.0
0,665100,6942.655665,0.0,0.0,575.006369861354,45.00000000000001
0,664800,6942.655665,0.0,0.0,575.0064923810196,45.0
0,664500,6942.655665,0.0,0.0,575.006616473438,45.0
0,664200,6942.655665,0.0,0.0,575.0067363949729,45.0
0,663900,6942.655665,0.0,0.0,574.9999587777274,45.00000000000001
0,663600,6942.655665,0.0,0.0,575.0000649799376,45.0
0,663300,6942.655665,0.0,0.0,575.00018744516,45.0
0,663000,6942.655665,0.0,0.0,575.0003130474852,45.0
0,662700,6942.655665,0.0,0.0,575.0004278433207,45.0
0,662400,6942.655665,0.0,0.0,575.0005437616237,45.0
0,662100,6942.655665,0.0,0.0,575.0006542325355,45.00000000000001
0,661800,6942.655665,0.0,0.0,575.0007762203059,45.00000000000001
0,661500,6942.655665,0.0,0.0,575.0009002853167,45.00000000000001
0,661200,6942.655665,0.0,0.0,575.0010203425209,45.0
0,660900,6942.655665,0.0,0.0,575.0011310101563,45.0
0,660600,6942.655665,0.0,0.0,575.0012512273734,45.0
0,660300,6942.655665,0.0,0.0,575.0013685300737,45.0
0,660000,6942.655665,0.0,0.0,575.0014921529973,45.0
0,659700,6942.655665,0.0,0.0,575.001612968963,45.0
0,659400,6942.655665,0.0,0.0,575.0017188225529,45.0
0,659100,6942.655665,0.0,0.0,575.0018345233875,45.00000000000001
0,658800,6942.655665,0.0,0.0,575.0019443396077,45.0
0,658500,6942.655665,0.0,0.0,575.0020698696353,45.00000000000001
0,658200,6942.655665,0.0,0.0,575.0021756873184,45.0
0,657900,6942.655665,0.0,0.0,575.0022943617932,45.0
0,657600,6942.655665,0.0,0.0,575.0024186039846,45.00000000000001
0,657300,6942.655665,0.0,0.0,575.0025451736392,45.0
0,657000,6942.655665,0.0,0.0,575.0026602348307,45.00000000000001
0,656700,6942.655665,0.0,0.0,575.0027650470356,45.0
0,656400,6942.655665,0.0,0.0,575.0028704473962,45.00000000000001
0,656100,6942.655665,0.0,0.0,575.0029817506174,45.00000000000001
0,655800,6942.655665,0.0,0.0,575.003096618585,45.0
0,655500,6942.655665,0.0,0.0,575.0032230993238,45.00000000000001
0,655200,6942.655665,0.0,0.0,575.0033338570984,45.0
0,654900,6942.655665,0.0,0.0,575.0034572497143,45.00000000000001
0,654600,6942.655665,0.0,0.0,575.0035668999271,45.00000000000001
0,654300,6942.655665,0.0,0.0,575.0036811471136,45.0
0,654000,6942.655665,0.0,0.0,575.0037929122209,45.00000000000001
0,653700,6942.655665,0.0,0.0,575.0039143380718,45.0
0,653400,6942.655665,0.0,0.0,575.0040298329241,45.00000000000001
0,653100,6942.655665,0.0,0.0,575.0041451263278,45.00000000000001
0,652800,6942.655665,0.0,0.0,575.0042536061792,45.0
0,652500,6942.655665,0.0,0.0,575.0043788932708,45.0
0,652200,6942.655665,0.0,0.0,575.0044957880382,45.0
0,651900,6942.655665,0.0,0.0,575.0046154207939,45.00000000000001
0,651600,6942.655665,0.0,0.0,575.0047341547579,45.0
0,651300,6942.655665,0.0,0.0,575.0048520723667,45.0
0,651000,6942.655665,0.0,0.0,575.0049708392435,45.00000000000001
0,650700,6942.655665,0.0,0.0,575.0050775254531,45.00000000000001
0,650400,6942.655665,0.0,0.0,575.0052005030375,45.0
0,650100,6942.655665,0.0,0.0,575.0053108335478,45.0
0,649800,6942.655665,0.0,0.0,575.0054158353205,45.0
0,649500,6942.655665,0.0,0.0,575.0055296816045,45.00000000000001
0,649200,6942.655665,0.0,0.0,575.005642784562,45.00000000000001
0,648900,6942.655665,0.0,0.0,575.0057594651907,45.0
0,648600,6942.655665,0.0,0.0,575.0058760454058,45.00000000000001
0,648300,6942.655665,0.0,0.0,575.0059999680798,45.0
0,648000,6942.655665,0.0,0.0,575.0061245883217,45.0
0,647700,6942.655665,0.0,0.0,575.0062467684975,45.0
0,647400,6942.655665,0.0,0.0,575.006357821323,45.00000000000001
0,647100,6942.655665,0.0,0.0,575.0064646309747,45.0
0,646800,6942.655665,0.0,0.0,575.0065859913184,45.00000000000001
0,646500,6942.655665,0.0,0.0,575.0066994921272,45.0
0,646200,6942.655665,0.0,0.0,574.9999185296738,45.00000000000001
0,645900,6942.655665,0.0,0.0,575.0000266632478,45.00000000000001
0,645600,6942.655665,0.0,0.0,575.000149746119,45.00000000000001
0,645300,6942.655665,0.0,0.0,575.0002750747562,45.00000000000001
0,645000,6942.655665,0.0,0.0,575.0003831391014,45.0
0,644700,6942.655665,0.0,0.0,575.0005087354648,45.0
0,644400,6942.655665,0.0,0.0,575.0006131890204,45.0
0,644100,6942.655665,0.0,0.0,575.0007297028369,45.00000000000001
0,643800,6942.655665,0.0,0.0,575.0008432343602,45.0
0,643500,6942.655665,0.0,0.0,575.0009644705451,45.00000000000001
0,643200,6942.655665,0.0,0.0,575.0010754785526,45.0
0,642900,6942.655665,0.0,0.0,575.0011924258606,45.0
0,642600,6942.655665,0.0,0.0,575.0013136943517,45.0
0,642300,6942.655665,0.0,0.0,575.0014209822257,45.0
0,642000,6942.655665,0.0,0.0,575.0015352688206,45.0
0,641700,6942.655665,0.0,0.0,575.0016570767257,45.00000000000001
0,641400,6942.655665,0.0,0.0,575.0017823326134,45.0
0,641100,6942.655665,0.0,0.0,575.0018914985703,45.0
0,640800,6942.655665,0.0,0.0,575.002006953715,45.00000000000001
0,640500,6942.655665,0.0,0.0,575.0021247294617,45.0
0,640200,6942.655665,0.0,0.0,575.0022462529205,45.00000000000001
0,639900,6942.655665,0.0,0.0,575.0023629323696,45.00000000000001
0,639600,6942.655665,0.0,0.0,575.0024819417313,45.00000000000001
0,639300,6942.655665,0.0,0.0,575.0025941132571,45.0
0,639000,6942.655665,0.0,0.0,575.0027158778275,45.00000000000001
0,638700,6942.655665,0.0,0.0,575.0028206253473,45.00000000000001
0,638400,6942.655665,0.0,0.0,575.0029415761228,45.0
0,638100,6942.655665,0.0,0.0,575.0030482122356,45.00000000000001
0,637800,6942.655665,0.0,0.0,575.003173293524,45.00000000000001
0,637500,6942.655665,0.0,0.0,575.003287219416,45.0
0,637200,6942.655665,0.0,0.0,575.0034130670201,45.00000000000001
0,636900,6942.655665,0.0,0.0,575.003525175719,45.0
0,636600,6942.655665,0.0,0.0,575.003644922358,45.0
0,636300,6942.655665,0.0,0.0,575.0037619737941,45.00000000000001
0,636000,6942.655665,0.0,0.0,575.0038824330122,45.0
0,635700,6942.655665,0.0,0.0,575.0040026840643,45.00000000000001
0,635400,6942.655665,0.0,0.0,575.0041103502144,45.0
0,635100,6942.655665,0.0,0.0,575.0042367724527,45.00000000000001
0,634800,6942.655665,0.0,0.0,575.0043510750347,45.0
0,634500,6942.655665,0.0,0.0,575.0044632731442,45.0
0,634200,6942.655665,0.0,0.0,575.0045902911943,45.00000000000001
0,633900,6942.655665,0.0,0.0,575.0047162116452,45.00000000000001
0,633600,6942.655665,0.0,0.0,575.0048425423693,45.0
0,633300,6942.655665,0.0,0.0,575.0049508239035,45.0
0,633000,6942.655665,0.0,0.0,575.0050667593023,45.0
0,632700,6942.655665,0.0,0.0,575.0051813983873,45.00000000000001
0,632400,6942.655665,0.0,0.0,575.0053041131177,45.0
0,632100,6942.655665,0.0,0.0,575.0054097437396,45.0
0,631800,6942.655665,0.0,0.0,575.0055341174102,45.0
0,631500,6942.655665,0.0,0.0,575.005645149964,45.0
0,631200,6942.655665,0.0,0.0,575.00575320388,45.0
0,630900,6942.655665,0.0,0.0,575.0058768324752,45.0
0,630600,6942.655665,0.0,0.0,575.0059998191427,45.0
0,630300,6942.655665,0.0,0.0,575.0061141406295,45.0
0,630000,6942.655665,0.0,0.0,575.0062328033382,45.00000000000001
0,629700,6942.655665,0.0,0.0,575.0063484076863,45.0
0,629400,6942.655665,0.0,0.0,575.0064567097925,45.0
0,629100,6942.655665,0.0,0.0,575.0065673131612,45.0
0,628800,6942.655665,0.0,0.0,575.0066789792863,45.0
0,628500,6942.655665,0.0,0.0,574.9998937348337,45.0
0,628200,6942.655665,0.0,0.0,575.0000136491508,45.00000000000001
0,627900,6942.655665,0.0,0.0,575.0001219069236,45.0
0,627600,6942.655665,0.0,0.0,575.0002333101565,45.00000000000001
0,627300,6942.655665,0.0,0.0,575.0003470091578,45.0
0,627000,6942.655665,0.0,0.0,575.0004729928569,45.0
0,626700,6942.655665,0.0,0.0,575.0005803100248,45.0
0,626400,6942.655665,0.0,0.0,575.0007047345516,45.00000000000001
0,626100,6942.655665,0.0,0.0,575.0008285473159,45.0
0,625800,6942.655665,0.0,0.0,575.0009366861905,45.00000000000001
0,625500,6942.655665,0.0,0.0,575.0010485787234,45.00000000000001
0,625200,6942.655665,0.0,0.0,575.0011680151629,45.0
0,624900,6942.655665,0.0,0.0,575.0012823366196,45.0
0,624600,6942.655665,0.0,0.0,575.0013980211352,45.0
0,624300,6942.655665,0.0,0.0,575.0015024342501,45.0
0,624000,6942.655665,0.0,0.0,575.0016229967023,45.00000000000001
0,623700,6942.655665,0.0,0.0,575.0017435936998,45.00000000000001
0,623400,6942.655665,0.0,0.0,575.0018616625312,45.0
0,623100,6942.655665,0.0,0.0,575.0019688895718,45.0
0,622800,6942.655665,0.0,0.0,575.0020917739821,45.0
0,622500,6942.655665,0.0,0.0,575.0021985782205,45.00000000000001
0,622200,6942.655665,0.0,0.0,575.0023166399988,45.00000000000001
0,621900,6942.655665,0.0,0.0,575.0024242746122,45.0
0,621600,6942.655665,0.0,0.0,575.002530279974,45.00000000000001
0,621300,6942.655665,0.0,0.0,575.0026348484489,45.0
0,621000,6942.655665,0.0,0.0,575.0027510914706,45.0
0,620700,6942.655665,0.0,0.0,575.0028623547896,45.0
0,620400,6942.655665,0.0,0.0,575.002969121776,45.0
0,620100,6942.655665,0.0,0.0,575.0030938627087,45.00000000000001
0,619800,6942.655665,0.0,0.0,575.0032075472682,45.00000000000001
0,619500,6942.655665,0.0,0.0,575.0033242260433,45.00000000000001
0,619200,6942.655665,0.0,0.0,575.0034419279245,45.0
0,618900,6942.655665,0.0,0.0,575.0035512720324,45.0
0,618600,6942.655665,0.0,0.0,575.0036762058016,45.0
0,618300,6942.655665,0.0,0.0,575.003796406203,45.0
0,618000,6942.655665,0.0,0.0,575.0039087607965,45.00000000000001
0,617700,6942.655665,0.0,0.0,575.0040169439017,45.00000000000001
0,617400,6942.655665,0.0,0.0,575.0041312811827,45.00000000000001
0,617100,6942.655665,0.0,0.0,575.004251211014,45.00000000000001
0,616800,6942.655665,0.0,0.0,575.0043738039603,45.0
0,616500,6942.655665,0.0,0.0,575.0044991370214,45.00000000000001
0,616200,6942.655665,0.0,0.0,575.0046165401627,45.00000000000001
0,615900,6942.655665,0.0,0.0,575.0047254977007,45.00000000000001
0,615600,6942.655665,0.0,0.0,575.0048295170427,45.0
0,615300,6942.655665,0.0,0.0,575.0049497827404,45.00000000000001
0,615000,6942.655665,0.0,0.0,575.0050614557549,45.0
0,614700,6942.655665,0.0,0.0,575.0051691006147,45.0
0,614400,6942.655665,0.0,0.0,575.0052884295173,45.0
0,614100,6942.655665,0.0,0.0,575.0054019982435,45.00000000000001
0,613800,6942.655665,0.0,0.0,575.0055258033808,45.00000000000001
0,613500,6942.655665,0.0,0.0,575.005636039863,45.0
0,613200,6942.655665,0.0,0.0,575.0057479032457,45.00000000000001
0,612900,6942.655665,0.0,0.0,575.0058613999172,45.00000000000001
0,612600,6942.655665,0.0,0.0,575.0059772907753,45.00000000000001
0,612300,6942.655665,0.0,0.0,575.0060847975392,45.0
0,612000,6942.655665,0.0,0.0,575.0062049480039,45.00000000000001
0,611700,6942.655665,0.0,0.0,575.0063133039794,45.00000000000001
0,611400,6942.655665,0.0,0.0,575.0064318823461,45.00000000000001
0,611100,6942.655665,0.0,0.0,575.0065424272689,45.00000000000001
0,610800,6942.655665,0.0,0.0,575.0066565861753,45.0
0,610500,6942.655665,0.0,0.0,575.0067625764705,45.0
0,610200,6942.655665,0.0,0.0,574.999985002687,45.0
0,609900,6942.655665,0.0,0.0,575.0001067865942,45.00000000000001
0,609600,6942.655665,0.0,0.0,575.0002137443935,45.00000000000001
0,609300,6942.655665,0.0,0.0,575.000317795585,45.0
0,609000,6942.655665,0.0,0.0,575.0004311315315,45.0
0,608700,6942.655665,0.0,0.0,575.0005445037523,45.00000000000001
0,608400,6942.655665,0.0,0.0,575.0006615258244,45.0
0,608100,6942.655665,0.0,0.0,575.0007882744985,45.00000000000001
0,607800,6942.655665,0.0,0.0,575.0009059258409,45.00000000000001
0,607500,6942.655665,0.0,0.0,575.0010248811923,45.00000000000001
